le_gender,le_color1,le_color2,le_breed1,le_breed2,le_intake_type,le_intake_condition,le_intake_sex,le_outcome_type,le_outcome_sex,le_outcome_d_m,le_intake_d_m,Outcome_Age_Month,Duration_Day
0,2,30,289,106,3,5,0,7,0,0,3,25,9.629861111111113
0,4,10,240,104,3,5,2,5,2,3,3,12,1.2861111111111112
1,26,30,107,106,3,5,0,6,1,10,9,20,6.08125
1,26,30,107,106,3,5,0,5,0,3,3,12,1.0548611111111108
1,2,30,107,106,3,5,0,0,1,9,9,59,4.0881944444444445
1,2,30,107,106,3,5,0,5,0,3,3,52,1.0548611111111108
1,32,36,89,106,3,5,0,7,0,0,3,13,9.534722222222221
1,12,30,124,48,1,5,1,0,1,0,3,13,27.15208333333333
0,2,33,217,33,3,5,0,0,2,3,3,4,4.292361111111111
0,2,30,28,166,3,5,2,5,2,0,0,25,0.026388888888888892
0,2,30,28,166,3,5,2,5,2,7,7,53,0.14583333333333334
0,2,30,28,166,3,5,2,0,2,3,3,24,5.107638888888889
1,2,20,372,104,3,5,0,0,1,3,3,72,4.255555555555556
1,2,36,217,120,3,5,1,5,1,0,0,37,0.11805555555555555
1,34,1,65,106,3,5,1,5,1,0,0,25,0.12013888888888888
0,34,10,107,106,3,5,0,5,0,3,3,60,1.1277777777777778
0,30,36,89,106,3,5,0,0,2,0,3,2,11.220833333333333
0,32,36,89,106,3,5,0,0,2,0,3,2,11.2
1,34,1,13,106,3,5,0,7,0,0,3,25,17.104166666666668
0,12,33,80,166,3,5,0,7,0,3,3,36,5.320833333333334
0,2,33,275,106,2,5,0,5,0,0,3,13,10.920833333333333
1,23,33,74,106,1,5,1,0,1,9,9,31,2.123611111111111
1,23,33,74,106,3,5,0,0,1,3,3,12,4.129861111111111
0,16,36,250,106,3,5,0,0,2,3,3,12,4.0881944444444445
1,34,1,290,48,1,5,1,7,1,3,3,12,1.0395833333333333
0,12,30,174,106,3,5,0,0,2,3,3,5,4.079861111111111
0,34,10,275,106,3,3,0,0,2,10,3,16,244.01597222222225
1,12,1,106,56,3,5,0,0,1,3,3,12,4.028472222222222
1,8,36,99,106,3,5,1,0,1,0,3,85,30.640277777777783
1,2,30,297,106,3,5,1,0,1,3,3,60,4.894444444444446
1,13,36,277,106,3,5,0,0,1,0,3,18,23.034027777777773
0,26,33,55,106,3,5,0,5,0,3,3,48,0.9361111111111112
1,2,33,186,106,3,5,0,5,0,3,3,12,0.7430555555555556
1,12,36,173,120,2,5,0,5,1,0,3,25,8.13125
0,26,33,212,134,3,5,0,5,0,3,3,96,0.7319444444444444
0,34,30,13,106,3,5,2,5,2,3,3,24,1.0506944444444444
1,13,33,72,106,3,5,0,7,1,4,3,14,51.23541666666666
1,2,33,107,106,3,5,0,0,1,3,3,12,3.963888888888889
1,34,30,280,106,3,5,0,0,1,0,3,3,17.984027777777783
0,32,33,275,106,3,5,2,0,2,7,3,29,137.8701388888889
0,34,30,275,106,3,5,0,0,2,8,3,30,175.50555555555556
0,13,33,275,106,3,5,2,5,2,7,7,53,1.1097222222222225
0,13,33,275,106,3,5,2,5,2,3,3,48,0.9194444444444444
0,2,10,174,106,3,5,0,5,0,9,9,43,0.05833333333333333
0,2,10,174,106,3,3,0,5,0,3,3,24,0.15
1,12,33,98,166,3,5,1,5,1,0,3,97,6.136111111111112
0,32,33,174,106,3,5,0,0,2,3,3,6,4.252777777777778
1,26,33,274,97,1,5,0,0,1,3,3,12,3.274305555555556
1,2,1,218,106,1,5,1,7,1,4,3,62,44.17430555555556
1,2,33,208,166,3,5,0,5,0,0,3,13,5.172916666666667
1,12,30,323,166,2,5,0,5,1,0,3,7,8.210416666666667
1,6,33,275,106,2,5,0,5,0,3,3,18,0.3076388888888889
1,2,30,174,106,3,5,0,7,1,3,3,24,4.177777777777779
1,20,33,275,106,3,5,0,5,0,4,4,33,1.9590277777777776
1,20,33,275,106,2,5,0,5,0,5,5,34,9.230555555555558
0,32,36,13,106,3,5,0,0,2,4,3,14,43.00833333333333
1,2,36,174,106,3,5,0,5,0,3,3,24,1.1777777777777778
1,26,10,201,106,1,5,0,7,0,3,3,8,1.8763888888888889
0,2,33,275,106,2,5,0,5,0,5,3,27,445.32083333333327
1,34,36,239,106,3,5,0,0,1,1,11,118,5.9618055555555545
1,34,36,239,106,1,5,1,0,1,1,1,118,3.188194444444445
0,18,36,218,106,3,5,0,5,0,3,3,36,2.024305555555556
1,34,1,13,106,3,5,0,5,0,3,3,74,2.0465277777777784
1,12,36,99,106,3,5,0,0,1,0,3,37,6.1805555555555545
1,32,36,372,104,3,5,1,5,1,3,3,24,0.13541666666666666
0,2,33,71,97,1,5,0,0,2,3,3,1,2.031944444444445
1,32,33,107,106,3,5,0,0,1,3,3,5,3.8680555555555554
1,34,1,275,106,3,5,1,0,1,4,3,38,42.16666666666666
0,2,36,275,106,3,5,2,7,2,0,3,25,33.21041666666667
0,34,10,89,106,3,9,0,0,2,0,3,37,11.333333333333336
1,32,33,107,106,3,5,0,0,1,0,3,5,8.020833333333334
1,33,1,209,106,3,5,1,0,1,3,3,27,3.2006944444444443
1,12,33,37,106,3,5,0,0,0,0,3,3,3.966666666666667
0,26,36,293,106,3,5,0,0,2,0,3,2,16.43402777777778
1,12,33,275,106,3,5,0,5,0,6,3,28,98.06388888888887
0,34,36,21,106,3,5,0,0,2,0,3,13,10.152777777777779
0,2,36,218,106,3,5,2,0,2,0,3,61,5.195833333333334
0,2,36,218,106,3,5,0,7,2,7,3,17,132.91458333333333
0,30,36,174,106,3,5,0,5,0,3,3,24,1.3416666666666666
1,12,1,174,106,3,5,0,5,0,3,3,24,1.3423611111111111
1,26,36,218,106,3,5,0,0,1,0,3,3,5.257638888888889
1,2,36,218,106,3,5,0,0,1,0,3,3,5.1944444444444455
0,34,16,107,106,2,5,0,5,0,0,3,37,9.913888888888891
0,34,10,25,106,3,5,0,5,0,3,3,8,0.9548611111111112
1,32,33,275,106,3,5,0,5,0,0,0,3,0.11666666666666667
1,32,33,275,106,3,5,0,5,0,3,3,2,1.0951388888888889
0,13,36,275,106,3,5,0,5,0,0,0,3,0.11736111111111112
0,13,36,275,106,3,5,0,5,0,3,3,2,1.0951388888888889
1,20,36,275,106,3,5,1,5,1,0,3,25,18.86875
1,35,36,217,166,2,5,1,5,1,0,3,109,7.991666666666666
0,2,33,275,106,3,5,2,5,2,3,3,24,0.7854166666666667
1,34,30,107,106,3,5,1,5,1,0,3,39,4.857638888888889
1,26,1,124,48,3,5,0,0,1,0,3,7,9.011111111111113
0,32,33,275,106,3,5,0,0,2,0,3,25,19.775694444444444
0,32,36,174,106,3,5,0,7,2,0,3,13,26.86111111111111
0,2,36,218,106,3,5,0,0,2,0,3,37,5.954861111111112
0,13,33,275,106,3,5,2,0,2,2,3,59,701.81875
0,12,1,174,106,2,5,0,0,2,10,3,32,236.66944444444442
1,34,10,209,106,3,3,0,7,0,0,3,61,17.216666666666665
1,2,10,297,106,3,5,1,5,1,3,3,144,0.4576388888888889
1,34,1,185,166,2,5,0,5,1,0,3,25,21.90763888888889
0,12,1,149,106,3,5,2,5,2,3,3,60,0.23472222222222225
1,32,36,89,106,3,5,0,5,0,3,3,1,0.21944444444444444
1,32,36,89,106,3,5,0,5,0,3,3,1,0.21875
0,2,33,218,106,3,5,0,0,2,0,3,11,5.254166666666666
1,2,36,275,106,3,5,0,0,1,0,3,3,8.206944444444442
0,12,1,174,106,3,5,0,0,2,0,3,3,5.23125
1,26,33,316,106,3,5,0,5,0,3,3,36,0.1909722222222222
0,2,10,37,106,3,5,2,5,2,3,3,156,0.26666666666666666
0,13,33,275,106,3,5,0,0,2,7,7,29,12.098611111111113
0,13,33,275,106,1,5,2,0,2,8,8,30,14.090972222222224
0,13,33,275,106,3,5,0,5,0,3,3,24,0.2645833333333333
0,34,10,275,106,3,5,0,5,0,3,3,24,0.2645833333333333
0,2,33,275,106,3,5,0,5,0,0,3,55,4.125694444444443
1,34,36,275,106,3,5,0,0,1,7,7,12,12.096527777777776
1,34,36,275,106,3,5,0,5,0,3,3,7,0.2645833333333333
1,34,36,275,106,3,5,0,5,0,3,3,18,0.2645833333333333
0,34,36,275,106,3,5,0,0,2,7,7,17,11.080555555555556
0,34,36,275,106,3,5,0,5,0,3,3,12,0.2638888888888889
1,32,1,23,106,3,5,1,7,1,6,3,40,96.14930555555556
0,2,36,218,106,1,5,0,0,2,3,3,2,2.0986111111111105
1,34,36,275,106,3,5,0,5,0,3,3,8,1.0270833333333331
0,18,33,24,13,3,5,0,0,2,0,3,12,8.06875
1,22,36,239,106,3,5,1,5,1,3,3,60,0.09027777777777778
1,32,36,287,106,3,5,1,5,1,3,3,43,1.7715277777777778
1,34,36,188,106,3,5,0,0,1,0,3,12,8.822916666666666
0,32,1,372,98,3,5,2,0,2,0,3,60,4.136111111111111
0,2,20,275,106,2,5,2,5,2,0,0,25,2.594444444444445
0,2,33,217,166,2,5,2,5,2,3,3,12,1.3194444444444444
1,32,33,23,106,2,3,0,1,0,3,3,24,0.28680555555555554
1,32,33,275,106,3,3,0,0,1,11,3,33,259.9479166666667
1,13,33,72,106,3,5,0,0,1,4,3,14,47.29305555555555
0,2,33,218,106,3,5,0,0,2,0,3,3,6.252777777777778
0,34,5,275,106,3,5,0,0,2,0,3,9,7.28125
0,2,33,65,106,3,5,0,0,2,5,1,4,141.87569444444443
0,2,10,65,106,3,5,0,0,2,6,1,5,176.84930555555556
1,34,1,65,106,3,5,0,0,1,0,1,2,107.31736111111113
1,2,10,65,106,3,5,0,0,1,4,1,3,110.85069444444444
0,2,33,218,106,3,3,2,5,2,3,3,12,0.18194444444444444
1,34,36,188,106,3,5,0,0,1,0,3,13,11.202777777777778
0,34,30,29,106,3,5,0,0,2,0,3,61,4.224305555555556
0,34,30,275,106,3,5,0,5,0,0,0,37,1.053472222222222
0,34,30,275,106,2,5,0,5,0,0,3,25,8.934027777777779
0,12,36,358,106,3,3,0,0,0,0,3,13,15.240972222222224
1,2,10,174,106,2,5,0,5,0,0,3,5,1.9673611111111111
1,2,33,217,120,1,5,0,7,0,0,3,35,12.985416666666667
1,2,33,217,44,1,5,0,5,1,6,3,62,827.9763888888889
0,32,1,174,106,3,3,0,7,0,0,3,145,6.036111111111111
0,34,20,238,98,3,5,0,7,0,0,3,13,5.848611111111111
1,34,20,238,98,3,5,0,7,0,0,3,13,5.848611111111111
1,12,36,89,106,3,3,1,7,1,0,3,13,3.795833333333333
0,32,17,107,106,3,5,0,5,0,3,3,12,0.7930555555555555
1,34,1,80,166,3,5,0,7,1,5,3,15,81.2
0,12,1,370,106,1,5,2,0,2,3,3,36,0.2423611111111111
0,2,36,218,106,3,5,2,7,2,0,3,49,6.155555555555557
1,13,33,275,106,3,5,0,0,1,4,3,26,44.303472222222226
1,12,33,218,106,3,5,0,0,1,10,3,92,967.2201388888888
1,34,36,275,106,3,5,0,5,0,1,3,46,1032.307638888889
1,35,36,218,106,2,5,1,5,1,0,0,96,6.934722222222222
1,2,36,218,106,3,5,1,5,1,0,3,120,1.9534722222222225
0,34,36,71,166,2,5,2,5,2,0,3,15,9.236805555555557
1,12,33,19,106,3,5,0,7,0,0,3,25,19.07638888888889
1,2,10,217,129,3,5,0,0,1,4,3,2,31.78263888888889
1,12,1,173,166,3,5,1,5,1,1,3,58,299.2256944444445
1,12,1,173,166,3,5,1,5,1,3,3,48,709.1069444444445
0,32,36,218,106,3,5,0,0,2,0,3,10,5.117361111111111
1,33,36,36,166,3,5,0,5,0,0,3,109,1.89375
1,32,36,250,106,3,5,0,0,1,0,3,13,5.094444444444443
1,34,36,106,166,3,5,0,0,1,6,3,100,100.64444444444445
1,13,33,275,106,3,5,0,7,1,4,2,50,103.03680555555556
1,13,33,275,106,3,5,0,5,0,2,3,47,320.04583333333335
1,12,20,372,166,3,5,0,5,0,0,3,25,2.948611111111111
1,2,26,373,106,3,5,0,0,1,0,0,24,5.333333333333333
0,34,30,67,106,3,5,0,0,2,0,0,24,6.348611111111111
1,12,36,218,106,3,5,1,5,1,0,0,10,6.072222222222222
0,2,33,218,106,3,5,2,5,2,0,0,7,1.3125
0,2,33,218,106,1,5,2,0,2,8,8,36,18.030555555555555
1,18,36,218,106,3,0,1,5,1,0,0,144,0.11180555555555556
1,12,33,314,106,3,3,1,5,1,0,0,36,10.870833333333335
1,32,36,107,106,3,5,0,0,1,0,0,12,5.2444444444444445
1,2,20,106,166,3,5,0,5,0,0,0,168,1.4055555555555554
0,6,36,275,106,2,5,0,0,2,0,0,12,10.145833333333334
1,31,30,373,106,3,5,0,0,1,0,0,5,5.154166666666667
0,32,36,88,166,3,5,0,0,2,0,0,12,5.156944444444443
1,6,33,275,106,3,5,1,5,1,0,0,24,2.0729166666666665
1,32,36,107,106,3,5,0,5,0,0,0,11,0.7743055555555556
0,2,36,218,106,3,0,2,5,2,0,0,132,0.6916666666666667
1,2,36,218,106,3,5,0,0,1,0,0,5,5.834027777777778
0,12,36,25,106,3,5,2,0,2,0,0,96,27.61875
0,12,36,25,106,1,5,2,0,2,8,7,113,386.8729166666666
1,2,10,174,106,3,5,0,7,0,0,0,12,6.198611111111112
0,13,33,99,106,3,5,0,0,2,0,0,2,16.397222222222222
1,6,33,275,106,2,5,0,5,0,0,0,60,4.334027777777779
1,6,33,275,106,2,5,0,5,0,5,4,62,6.8604166666666675
1,2,36,217,166,3,5,0,0,1,0,0,24,18.13125
1,2,33,239,106,3,5,0,0,1,0,0,36,5.279861111111111
1,3,33,277,106,3,5,0,0,1,0,0,7,6.282638888888888
1,2,17,174,106,3,5,0,7,1,0,0,7,13.518055555555556
1,2,17,174,106,3,5,1,5,1,8,8,12,0.09375
1,12,36,218,106,3,5,0,0,1,0,0,12,7.2347222222222225
1,2,30,124,48,3,5,0,7,0,0,0,36,6.093055555555557
1,32,33,25,106,1,5,1,0,1,0,0,66,6.26875
1,32,33,25,106,1,5,1,0,1,5,4,68,14.025
1,32,33,25,106,1,5,1,3,1,8,7,71,33.079166666666666
1,6,36,25,106,3,5,0,0,1,0,0,4,4.270138888888889
1,6,30,135,166,3,5,0,5,0,0,0,24,2.061111111111111
0,35,36,218,106,3,5,2,5,2,0,0,96,3.9597222222222217
0,32,36,89,106,3,5,2,0,2,0,0,24,7.201388888888888
1,2,11,231,106,3,5,0,0,1,0,0,12,5.202083333333333
1,2,36,218,106,3,5,1,5,1,0,0,48,1.0173611111111112
0,2,36,125,106,3,5,0,0,2,0,0,2,5.147916666666666
1,34,10,107,106,2,5,1,5,1,0,0,24,7.9847222222222225
0,18,36,218,106,3,5,2,0,2,0,0,96,6.106944444444443
1,32,36,218,106,3,5,0,7,0,0,0,12,3.0145833333333334
0,32,33,275,106,2,5,2,5,2,0,0,48,1.9944444444444445
1,33,33,61,106,3,5,0,0,1,0,0,36,6.085416666666666
0,2,10,297,106,3,5,0,0,2,5,0,26,59.68125
1,2,33,275,106,3,5,0,7,0,0,0,2,9.957638888888887
0,13,33,275,106,3,5,0,7,0,0,0,2,9.958333333333334
1,2,10,98,129,3,5,0,0,1,0,0,3,5.094444444444443
1,33,10,297,106,3,5,0,0,1,0,0,3,5.027083333333334
1,34,36,188,106,3,5,0,7,0,0,0,3,3.856944444444444
1,34,30,125,106,3,5,0,0,1,0,0,24,5.047222222222223
1,32,33,107,106,3,5,0,0,1,0,0,24,5.001388888888889
1,2,33,373,106,3,5,0,5,0,0,0,96,3.8090277777777777
0,32,1,194,106,3,5,2,0,2,0,0,12,8.915972222222223
1,21,36,217,166,3,5,1,5,1,0,0,48,0.6993055555555555
0,34,1,280,106,3,5,0,0,2,0,0,2,23.700694444444448
0,32,10,105,106,3,8,0,0,2,0,0,24,4.440972222222221
0,2,33,217,82,3,5,2,0,2,0,0,12,5.072916666666667
1,13,33,25,106,3,3,0,7,0,0,0,96,4.177083333333333
0,34,30,187,29,3,5,2,7,2,0,0,48,10.085416666666667
1,13,33,275,106,3,3,1,0,1,4,0,4,39.04652777777777
1,34,30,117,106,3,5,1,7,1,0,0,72,3.094444444444445
1,32,36,67,106,3,3,0,0,1,4,0,13,56.11875
0,2,36,218,106,2,5,0,0,2,4,0,5,31.081944444444453
1,2,36,218,106,2,5,0,0,1,0,0,4,12.235416666666667
1,32,10,99,106,3,5,0,0,1,0,0,12,10.213888888888887
1,2,36,241,106,3,5,0,0,1,0,0,24,5.258333333333334
0,32,33,107,106,3,5,2,7,2,0,0,96,4.0881944444444445
1,32,10,174,106,3,5,0,0,1,4,0,3,53.05486111111111
1,32,10,174,106,3,5,1,5,1,7,7,18,3.0236111111111112
1,2,33,65,106,2,5,1,5,1,0,0,12,1.8895833333333332
0,33,36,269,106,2,5,2,5,2,0,0,84,10.888194444444444
0,32,10,107,106,3,5,0,7,2,0,0,12,4.063194444444443
0,2,33,275,106,3,5,0,0,2,0,0,10,5.127777777777778
1,34,36,229,106,1,5,1,0,1,0,0,118,11.855555555555556
0,34,30,64,166,3,5,2,5,2,0,0,12,0.07152777777777777
1,2,36,218,106,2,5,1,5,1,0,0,36,5.992361111111111
1,34,30,291,106,3,5,0,2,0,0,0,24,10.689583333333333
1,32,33,250,106,3,5,0,2,0,0,0,24,10.686805555555557
1,32,1,125,106,3,5,0,0,1,0,0,12,4.991666666666666
0,19,36,218,106,3,5,0,7,0,0,0,24,12.011805555555556
0,19,30,218,106,3,5,0,7,0,0,0,4,12.0125
0,34,17,218,106,3,5,0,7,0,0,0,4,12.011805555555556
1,2,10,373,106,3,5,0,0,1,0,0,12,4.988194444444446
0,12,33,105,106,3,5,0,0,2,0,0,12,4.988888888888889
1,34,17,239,106,3,3,0,0,1,4,0,145,48.60833333333333
1,34,36,174,106,3,5,0,5,0,0,0,12,1.73125
1,10,1,25,106,3,5,0,7,1,0,0,24,6.6006944444444455
0,2,36,218,106,3,5,0,0,2,0,0,60,6.286111111111111
0,2,36,218,106,3,5,0,0,2,0,0,9,7.2555555555555555
0,2,36,218,106,1,5,2,0,2,0,0,9,0.7875
0,2,36,218,106,1,5,2,5,2,8,8,14,1.0680555555555555
0,2,36,218,106,1,5,2,0,2,10,9,16,14.768055555555556
1,2,33,372,92,3,5,0,5,0,0,0,84,3.154166666666667
1,33,36,107,106,3,5,1,5,1,0,0,12,1.81875
1,30,30,173,4,3,5,0,0,1,0,0,12,12.939583333333333
1,2,30,106,166,3,3,1,5,1,0,0,24,0.25
1,32,36,107,106,3,3,0,7,1,0,0,5,14.195833333333333
0,32,33,316,106,3,5,0,0,2,4,0,2,53.020138888888894
0,32,36,316,106,3,5,0,0,0,4,0,2,54.805555555555564
1,12,36,130,106,3,5,0,0,1,0,0,24,19.363888888888887
0,32,36,316,106,3,5,0,0,0,4,0,2,54.7625
1,32,36,316,106,3,5,0,0,1,5,0,3,58.803472222222226
1,32,36,316,106,3,5,0,0,0,4,0,2,54.805555555555564
1,32,36,316,106,3,5,0,0,1,4,0,2,53.020138888888894
1,32,36,316,106,3,5,0,0,1,4,0,2,53.0
1,32,36,316,106,3,5,0,0,1,4,0,2,53.02777777777778
0,2,10,297,106,3,5,0,0,2,4,0,37,37.069444444444436
1,34,1,217,166,3,5,0,0,0,0,0,3,4.1375
1,34,5,288,120,3,5,0,7,1,0,0,12,5.15
1,34,1,274,97,3,5,0,0,1,4,0,13,38.24652777777778
1,34,1,274,97,3,5,1,5,1,4,4,37,0.17430555555555555
1,34,1,274,97,2,5,1,5,1,7,7,40,0.8666666666666667
1,34,1,274,97,3,5,1,5,1,11,11,44,0.24097222222222225
1,34,1,274,97,2,5,1,5,1,1,1,33,0.7506944444444444
0,32,33,107,106,3,5,0,0,2,5,0,14,74.88541666666667
1,32,36,29,106,1,5,1,0,1,0,0,6,2.8819444444444446
0,6,33,275,106,3,5,2,7,2,0,0,120,7.964583333333334
1,34,36,239,106,3,5,1,0,1,0,0,72,4.199305555555555
1,32,33,107,106,3,5,1,5,1,0,0,72,1.9368055555555557
1,12,1,218,106,3,5,0,0,1,0,0,2,12.097916666666665
0,32,36,107,106,3,5,0,0,2,0,0,12,4.045138888888889
0,2,10,125,106,3,5,2,5,2,4,4,25,12.907638888888886
1,2,33,275,106,3,5,0,0,1,0,0,24,7.388888888888888
1,35,36,218,106,3,5,1,7,1,0,3,61,4.8875
0,2,10,27,106,3,5,0,0,2,0,0,12,17.261111111111113
1,26,36,125,106,3,5,0,0,1,0,0,60,4.188888888888889
1,2,36,218,106,2,5,1,5,1,0,0,65,7.115277777777778
1,34,1,314,106,1,5,0,7,0,7,7,28,0.9611111111111112
1,26,33,312,106,3,5,0,5,0,0,0,147,0.1326388888888889
1,32,33,107,106,3,5,0,7,1,0,0,8,8.470138888888886
0,19,33,247,106,3,5,2,5,2,0,0,24,2.0569444444444445
0,19,33,247,106,1,5,2,0,2,4,4,25,18.128472222222218
1,32,36,89,106,3,5,0,0,1,0,0,18,4.065277777777778
0,12,11,275,106,1,5,0,0,2,7,0,28,143.09166666666667
1,2,33,291,106,3,5,0,0,1,0,0,12,4.102083333333334
1,2,33,291,106,1,5,1,0,1,4,4,13,1.9125
1,26,36,218,106,3,5,0,5,0,0,0,24,3.888888888888889
0,34,11,275,106,3,5,0,0,2,0,0,8,4.0569444444444445
0,2,30,174,106,3,5,0,0,2,0,0,8,3.982638888888889
1,35,36,182,106,3,5,0,5,0,0,0,24,0.6027777777777777
1,16,36,7,106,3,5,0,0,1,0,0,60,16.385416666666668
1,2,36,218,106,3,5,0,0,1,4,0,13,28.07638888888889
1,2,36,218,106,1,5,1,0,1,4,4,13,1.9222222222222225
0,2,33,218,106,3,5,0,0,2,0,0,12,7.120833333333334
1,6,33,275,106,3,5,0,0,1,4,0,13,36.2125
0,34,36,239,106,3,5,0,0,2,0,0,12,4.206944444444445
0,13,36,277,106,3,5,0,0,2,0,0,36,8.996527777777779
1,33,36,57,106,3,5,0,0,1,0,0,12,6.156944444444443
1,33,36,57,106,3,5,1,5,1,8,8,17,0.9715277777777778
0,33,36,107,106,3,5,2,5,2,0,0,60,0.016666666666666666
0,12,33,275,106,3,5,0,5,0,0,0,84,2.954861111111111
1,2,36,275,106,3,5,0,0,1,0,0,12,21.182638888888892
1,2,36,275,106,1,5,1,0,1,2,2,22,17.2125
1,2,10,297,106,3,5,0,0,1,0,0,12,8.932638888888889
1,19,36,218,106,3,5,1,5,1,0,0,132,0.8479166666666667
1,34,32,209,106,3,5,0,0,1,0,0,60,6.90625
1,34,36,239,106,3,5,1,5,1,0,0,48,0.3
1,34,36,239,106,2,5,0,5,1,5,5,38,6.984722222222223
1,34,36,239,106,3,5,1,5,1,1,1,57,0.08680555555555555
1,34,36,350,106,3,5,1,0,1,0,0,72,3.886805555555556
0,35,36,218,106,3,5,2,5,2,0,0,72,1.2
0,35,36,218,106,3,5,2,5,2,0,0,72,0.9604166666666668
1,18,36,218,106,3,5,0,5,0,0,0,72,1.2
1,18,36,218,106,3,5,0,5,0,0,0,72,0.9604166666666668
0,19,30,218,106,3,5,2,5,2,0,0,120,1.0486111111111112
0,34,10,105,106,3,5,0,0,2,0,0,12,6.25625
1,2,33,275,106,3,5,0,0,1,4,0,13,30.86597222222223
1,2,32,107,106,3,5,0,0,1,0,0,10,6.11875
0,2,36,218,106,3,5,0,0,2,0,0,14,10.949305555555556
1,2,33,314,106,3,5,0,0,1,0,0,60,4.090972222222222
1,2,33,218,106,3,5,0,0,1,0,0,2,3.9847222222222216
0,2,33,218,106,3,5,0,0,2,0,0,2,4.006944444444445
0,2,33,218,106,3,5,0,0,2,0,0,2,4.020833333333333
0,2,33,218,106,2,5,2,5,2,5,5,28,1.5770833333333334
0,32,33,218,106,3,5,0,0,2,0,0,2,3.9847222222222216
1,2,33,218,106,3,5,0,0,1,0,0,2,4.016666666666667
1,2,33,218,106,1,5,1,7,1,9,9,8,6.929166666666666
0,32,1,174,106,3,5,0,0,2,0,0,2,4.0569444444444445
0,32,1,174,106,1,5,2,0,2,11,11,10,3.4659722222222222
0,2,33,218,106,3,5,0,0,2,0,0,2,4.016666666666667
1,2,33,218,106,3,5,0,0,1,0,0,2,4.038888888888889
1,30,33,218,106,3,5,0,0,1,0,0,2,4.068055555555556
0,12,30,107,106,3,5,0,0,2,0,0,3,4.797916666666667
1,12,33,274,166,3,3,0,3,0,0,0,24,0.1076388888888889
0,2,33,280,106,3,5,0,0,2,0,0,3,4.346527777777778
0,34,1,220,166,1,5,0,7,0,0,0,54,3.098611111111111
1,18,36,124,92,3,5,0,0,1,0,0,8,14.304166666666667
0,14,33,29,106,3,5,0,0,2,0,0,48,6.304861111111111
1,32,36,218,106,3,5,1,5,1,0,0,24,0.1638888888888889
1,2,10,37,106,3,5,0,7,1,0,0,48,10.151388888888887
1,34,36,106,109,3,5,1,5,1,0,0,72,0.13819444444444445
0,19,36,241,106,3,5,0,0,2,0,0,11,4.375
1,12,33,37,106,3,5,1,0,1,0,0,48,4.936805555555557
1,2,33,218,106,3,5,0,0,1,0,0,12,6.015972222222223
0,2,33,218,106,3,5,0,0,2,0,0,12,4.9444444444444455
0,12,30,218,106,3,5,0,7,2,0,0,2,6.946527777777778
1,34,1,208,166,2,5,1,5,1,0,0,192,8.854166666666666
1,2,33,107,106,3,5,1,0,1,0,0,36,3.9597222222222217
1,2,33,124,126,3,5,0,0,1,0,0,4,4.084722222222221
1,12,30,107,106,3,5,0,0,1,0,0,12,4.979861111111111
0,32,33,181,166,3,5,0,0,2,0,0,2,5.294444444444443
0,34,20,314,106,3,5,2,5,2,0,0,12,0.08541666666666667
0,34,20,314,106,3,5,2,5,2,0,0,36,0.7729166666666667
0,2,36,65,106,3,0,2,5,2,0,0,192,0.20208333333333334
0,34,16,107,106,1,5,2,0,2,4,0,131,31.956944444444453
0,20,20,241,106,3,5,0,5,0,0,0,48,2.0125
0,20,20,241,106,3,5,0,5,0,8,8,77,0.8708333333333333
0,6,36,107,106,1,5,2,7,2,0,0,48,7.972916666666666
0,6,33,332,106,2,5,0,5,0,0,0,12,0.18125
0,32,1,33,106,3,5,0,0,2,0,0,12,10.864583333333336
1,34,11,12,101,3,5,0,5,0,0,0,36,2.0986111111111105
0,32,33,36,11,3,5,0,5,0,0,0,12,0.1388888888888889
1,2,33,217,120,3,5,0,0,1,0,0,2,5.011805555555554
1,2,33,217,120,3,5,1,5,1,6,6,5,0.05486111111111111
0,2,33,217,120,3,5,0,0,2,0,0,2,5.0569444444444445
0,2,33,217,120,1,5,2,0,2,6,6,5,9.208333333333334
0,2,33,217,120,3,5,0,0,2,0,0,2,4.999305555555557
1,34,1,107,106,3,5,0,5,0,0,0,12,2.1451388888888894
0,32,33,107,106,3,5,0,5,0,0,0,12,2.6361111111111106
1,2,30,297,106,3,5,1,5,1,0,0,24,1.7020833333333334
1,2,30,297,106,2,5,1,5,1,3,3,47,1.1048611111111108
0,22,33,316,106,3,9,0,1,0,0,0,2,0.29930555555555555
0,32,36,107,106,1,5,2,0,2,0,0,60,3.142361111111111
0,34,36,228,104,3,5,0,7,0,0,0,24,0.0041666666666666675
1,32,1,55,106,3,5,0,0,1,0,0,12,4.253472222222221
0,20,36,287,106,3,9,2,7,2,0,0,120,3.982638888888889
0,2,33,65,106,1,5,2,7,2,0,0,48,1.8902777777777775
0,6,33,274,166,3,5,0,0,2,4,0,25,22.198611111111113
0,6,33,274,166,3,5,2,5,2,7,7,52,0.14375
0,6,33,274,166,1,5,2,5,2,1,11,45,11.016666666666667
1,6,33,275,106,3,5,0,5,0,0,0,12,0.13055555555555556
1,6,33,275,106,3,5,0,5,0,6,6,39,0.79375
1,35,36,218,106,3,5,1,5,1,6,6,17,0.060416666666666674
1,2,10,174,106,3,5,1,7,1,0,0,24,7.050694444444446
1,2,33,117,106,2,5,1,5,1,3,3,119,0.8180555555555555
1,2,30,174,106,1,5,1,0,1,4,4,8,8.325694444444443
